id,product,card,color_code,full_name,base_name,base_qty,colorant_1_name,colorant_1_qty,colorant_2_name,colorant_2_qty,colorant_3_name,colorant_3_qty,colorant_4_name,colorant_4_qty,colorant_5_name,colorant_5_qty,colorant_6_name,colorant_6_qty,R,G,B
94,CARROLAC BRILL,RAL,6027,CARROLAC BRILL RAL 6027,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,965.0,P7080 AZUL,15.8,PT8005 AMARILLO SIC,16.200000000000003,PT972 ROJO,3.0,0,0.0,0,0.0,129.0,192.0,187.0
95,CARROLAC BRILL,RAL,6028,CARROLAC BRILL RAL 6028,CARROLAC TRANSPARENTE,694.9,CARROLAC BLANCO,126.7,P7080 AZUL,54.6,PT8003 NARANJA,61.900000000000006,PT831 AMARILLO,61.900000000000006,0,0.0,0,0.0,45.0,85.0,70.0
96,CARROLAC BRILL,RAL,6029,CARROLAC BRILL RAL 6029,CARROLAC TRANSPARENTE,813.36,CARROLAC BLANCO,38.58,PT8003 NARANJA,6.0,PT8005 AMARILLO SIC,58.43,PT700 VERDE,83.63,0,0.0,0,0.0,0.0,114.0,67.0
97,CARROLAC BRILL,RAL,6033,CARROLAC BRILL RAL 6033,CARROLAC TRANSPARENTE,396.59999999999997,CARROLAC BLANCO,494.6,PT244 NEGRO COLORES,35.6,PT8005 AMARILLO SIC,13.200000000000001,PT700 VERDE,60.0,0,0.0,0,0.0,71.0,138.0,132.0
98,CARROLAC BRILL,RAL,6034,CARROLAC BRILL RAL 6034,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,937.2,P7080 AZUL,19.8,PT244 NEGRO COLORES,13.4,PT8005 AMARILLO SIC,15.4,PT804 AMARILLO OXIDO,14.2,0,0.0,127.0,176.0,178.0
99,CARROLAC BRILL,RAL,7000,CARROLAC BRILL RAL 7000,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,908.8,PT244 NEGRO COLORES,76.2,PT831 AMARILLO,15.0,0,0.0,0,0.0,0,0.0,126.0,139.0,146.0
100,CARROLAC BRILL,RAL,7001,CARROLAC BRILL RAL 7001,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,941.4,PT244 NEGRO COLORES,45.7,PT831 AMARILLO,10.3,PT908 ROJO OXIDO,2.6,0,0.0,0,0.0,143.0,153.0,159.0
101,CARROLAC BRILL,RAL,7002,CARROLAC BRILL RAL 7002,CARROLAC TRANSPARENTE,515.9999999999999,CARROLAC BLANCO,389.20000000000005,PT244 NEGRO COLORES,22.7,PT804 AMARILLO OXIDO,68.4,PT908 ROJO OXIDO,3.7,0,0.0,0,0.0,129.0,127.0,104.0
102,CARROLAC BRILL,RAL,7003,CARROLAC BRILL RAL 7003,CARROLAC TRANSPARENTE,570.0,CARROLAC BLANCO,310.0,PT244 NEGRO COLORES,46.6,PT804 AMARILLO OXIDO,67.9,PT908 ROJO OXIDO,5.5,0,0.0,0,0.0,122.0,123.0,109.0
103,CARROLAC BRILL,RAL,7004,CARROLAC BRILL RAL 7004,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,933.8,PT244 NEGRO COLORES,35.6,PT831 AMARILLO,15.600000000000001,PT908 ROJO OXIDO,15.0,0,0.0,0,0.0,158.0,160.0,161.0
104,CARROLAC BRILL,RAL,7005,CARROLAC BRILL RAL 7005,CARROLAC TRANSPARENTE,512.0999999999999,CARROLAC BLANCO,338.0,PT244 NEGRO COLORES,64.1,PT804 AMARILLO OXIDO,76.2,PT906 VIOLETA,9.6,0,0.0,0,0.0,107.0,113.0,111.0
105,CARROLAC BRILL,RAL,7006,CARROLAC BRILL RAL 7006,CARROLAC TRANSPARENTE,603.2,CARROLAC BLANCO,263.0,PT244 NEGRO COLORES,37.9,PT831 AMARILLO,66.3,PT908 ROJO OXIDO,29.6,0,0.0,0,0.0,117.0,111.0,97.0
106,CARROLAC BRILL,RAL,7010,CARROLAC BRILL RAL 7010,CARROLAC TRANSPARENTE,633.1199999999999,CARROLAC BLANCO,246.92000000000002,PT244 NEGRO COLORES,48.440000000000005,PT831 AMARILLO,55.15,PT906 VIOLETA,16.37,0,0.0,0,0.0,87.0,93.0,87.0
107,CARROLAC BRILL,RAL,7011,CARROLAC BRILL RAL 7011,CARROLAC TRANSPARENTE,642.05,CARROLAC BLANCO,246.29999999999998,P7080 AZUL,0.25,PT244 NEGRO COLORES,88.69999999999999,PT804 AMARILLO OXIDO,22.7,0,0.0,0,0.0,85.0,93.0,97.0
108,CARROLAC BRILL,RAL,7012,CARROLAC BRILL RAL 7012,CARROLAC TRANSPARENTE,672.9,CARROLAC BLANCO,237.10000000000002,PT244 NEGRO COLORES,69.9,PT804 AMARILLO OXIDO,20.099999999999998,0,0.0,0,0.0,0,0.0,89.0,97.0,99.0
109,CARROLAC BRILL,RAL,7013,CARROLAC BRILL RAL 7013,CARROLAC TRANSPARENTE,805.0,CARROLAC BLANCO,90.0,PT244 NEGRO COLORES,35.0,PT804 AMARILLO OXIDO,60.0,PT908 ROJO OXIDO,10.0,0,0.0,0,0.0,85.0,85.0,72.0
110,CARROLAC BRILL,RAL,7015,CARROLAC BRILL RAL 7015,CARROLAC TRANSPARENTE,549.5000000000001,CARROLAC BLANCO,285.79999999999995,PT244 NEGRO COLORES,140.1,PT804 AMARILLO OXIDO,14.299999999999999,PT908 ROJO OXIDO,10.3,0,0.0,0,0.0,81.0,86.0,92.0
111,CARROLAC BRILL,RAL,7016,CARROLAC BRILL RAL 7016,CARROLAC TRANSPARENTE,780.2,CARROLAC BLANCO,93.6,P7080 AZUL,1.3,PT244 NEGRO COLORES,108.3,PT831 AMARILLO,16.599999999999998,0,0.0,0,0.0,55.0,63.0,67.0
112,CARROLAC BRILL,RAL,7021,CARROLAC BRILL RAL 7021,CARROLAC TRANSPARENTE,739.6999999999999,CARROLAC BLANCO,91.19999999999999,PT244 NEGRO COLORES,145.0,PT804 AMARILLO OXIDO,23.599999999999998,PT908 ROJO OXIDO,0.5,0,0.0,0,0.0,46.0,50.0,52.0
113,CARROLAC BRILL,RAL,7022,CARROLAC BRILL RAL 7022,CARROLAC TRANSPARENTE,707.7,CARROLAC BLANCO,142.4,PT244 NEGRO COLORES,83.6,PT831 AMARILLO,46.0,PT908 ROJO OXIDO,20.299999999999997,0,0.0,0,0.0,75.0,77.0,70.0
114,CARROLAC BRILL,RAL,7023,CARROLAC BRILL RAL 7023,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,843.6,PT244 NEGRO COLORES,68.3,PT831 AMARILLO,64.7,PT908 ROJO OXIDO,23.4,0,0.0,0,0.0,129.0,132.0,121.0
115,CARROLAC BRILL,RAL,7024,CARROLAC BRILL RAL 7024,CARROLAC TRANSPARENTE,801.4,CARROLAC BLANCO,119.3,PT244 NEGRO COLORES,67.6,PT8003 NARANJA,9.7,PT8005 AMARILLO SIC,2.0,0,0.0,0,0.0,71.0,74.0,80.0
116,CARROLAC BRILL,RAL,7030,CARROLAC BRILL RAL 7030,CARROLAC TRANSPARENTE,98.0,CARROLAC BLANCO,781.0,PT244 NEGRO COLORES,42.0,PT804 AMARILLO OXIDO,70.0,PT92 ROJO SATAN-2,9.0,0,0.0,0,0.0,147.0,147.0,136.0
117,CARROLAC BRILL,RAL,7031,CARROLAC BRILL RAL 7031,CARROLAC TRANSPARENTE,333.3999999999999,CARROLAC BLANCO,516.7,PT244 NEGRO COLORES,114.60000000000001,PT700 VERDE,7.1,PT804 AMARILLO OXIDO,28.2,0,0.0,0,0.0,93.0,105.0,112.0
118,CARROLAC BRILL,RAL,7032,CARROLAC BRILL RAL 7032,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,948.1999999999999,PT244 NEGRO COLORES,14.7,PT804 AMARILLO OXIDO,37.1,0,0.0,0,0.0,0,0.0,185.0,185.0,168.0
119,CARROLAC BRILL,RAL,7033,CARROLAC BRILL RAL 7033,CARROLAC TRANSPARENTE,747.8000000000001,CARROLAC BLANCO,201.0,PT244 NEGRO COLORES,23.3,PT831 AMARILLO,25.8,PT908 ROJO OXIDO,2.1,0,0.0,0,0.0,129.0,137.0,121.0
120,CARROLAC BRILL,RAL,7034,CARROLAC BRILL RAL 7034,CARROLAC TRANSPARENTE,419.8,CARROLAC BLANCO,481.4,PT244 NEGRO COLORES,24.900000000000002,PT831 AMARILLO,5.0,PT804 AMARILLO OXIDO,66.10000000000001,PT972 ROJO,2.8000000000000003,0,0.0,147.0,145.0,118.0
121,CARROLAC BRILL,RAL,7035,CARROLAC BRILL RAL 7035,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,985.4000000000001,PT244 NEGRO COLORES,6.7,PT831 AMARILLO,6.0,PT908 ROJO OXIDO,1.9,0,0.0,0,0.0,203.0,208.0,204.0
122,CARROLAC BRILL,RAL,7036,CARROLAC BRILL RAL 7036,CARROLAC TRANSPARENTE,198.39999999999998,CARROLAC BLANCO,738.0,PT244 NEGRO COLORES,31.8,PT804 AMARILLO OXIDO,20.9,PT908 ROJO OXIDO,10.9,0,0.0,0,0.0,154.0,150.0,151.0
123,CARROLAC BRILL,RAL,7037,CARROLAC BRILL RAL 7037,CARROLAC TRANSPARENTE,257.7,CARROLAC BLANCO,628.2,PT244 NEGRO COLORES,61.3,PT831 AMARILLO,34.2,PT908 ROJO OXIDO,16.4,PT906 VIOLETA,2.2,0,0.0,124.0,127.0,126.0
124,CARROLAC BRILL,RAL,7038,CARROLAC BRILL RAL 7038,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,963.5,PT244 NEGRO COLORES,15.1,PT831 AMARILLO,15.1,PT908 ROJO OXIDO,6.3,0,0.0,0,0.0,180.0,184.0,176.0
125,CARROLAC BRILL,RAL,7039,CARROLAC BRILL RAL 7039,CARROLAC TRANSPARENTE,669.1,CARROLAC BLANCO,254.20000000000002,PT244 NEGRO COLORES,39.8,PT804 AMARILLO OXIDO,29.6,PT908 ROJO OXIDO,7.3,0,0.0,0,0.0,107.0,105.0,95.0
126,CARROLAC BRILL,RAL,7040,CARROLAC BRILL RAL 7040,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,947.6,PT244 NEGRO COLORES,35.0,PT8003 NARANJA,5.0,PT804 AMARILLO OXIDO,10.9,PT906 VIOLETA,1.5,0,0.0,157.0,163.0,166.0
127,CARROLAC BRILL,RAL,7042,CARROLAC BRILL RAL 7042,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,929.8000000000001,PT244 NEGRO COLORES,41.900000000000006,PT831 AMARILLO,19.4,PT908 ROJO OXIDO,8.9,0,0.0,0,0.0,143.0,150.0,149.0
128,CARROLAC BRILL,RAL,7043,CARROLAC BRILL RAL 7043,CARROLAC TRANSPARENTE,738.0,CARROLAC BLANCO,128.5,PT244 NEGRO COLORES,85.0,PT804 AMARILLO OXIDO,45.599999999999994,PT908 ROJO OXIDO,2.9,0,0.0,0,0.0,78.0,84.0,81.0
129,CARROLAC BRILL,RAL,7044,CARROLAC BRILL RAL 7044,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,968.6,PT244 NEGRO COLORES,11.5,PT804 AMARILLO OXIDO,18.1,PT908 ROJO OXIDO,1.7999999999999998,0,0.0,0,0.0,189.0,189.0,178.0
130,CARROLAC BRILL,RAL,7045,CARROLAC BRILL RAL 7045,CARROLAC TRANSPARENTE,123.49999999999996,CARROLAC BLANCO,827.6,PT244 NEGRO COLORES,41.0,PT804 AMARILLO OXIDO,2.8000000000000003,PT908 ROJO OXIDO,4.699999999999999,PT906 VIOLETA,0.4,0,0.0,145.0,150.0,154.0
131,CARROLAC BRILL,RAL,7046,CARROLAC BRILL RAL 7046,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,891.8000000000001,PT244 NEGRO COLORES,76.3,PT8003 NARANJA,16.0,PT831 AMARILLO,15.9,0,0.0,0,0.0,130.0,137.0,142.0
132,CARROLAC BRILL,RAL,7047,CARROLAC BRILL RAL 7047,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,989.8000000000001,PT244 NEGRO COLORES,5.4,PT804 AMARILLO OXIDO,3.5999999999999996,PT908 ROJO OXIDO,1.2,0,0.0,0,0.0,207.0,208.0,207.0
133,CARROLAC BRILL,RAL,8000,CARROLAC BRILL RAL 8000,CARROLAC TRANSPARENTE,802.0999999999999,CARROLAC BLANCO,48.0,PT244 NEGRO COLORES,12.1,PT804 AMARILLO OXIDO,134.3,PT908 ROJO OXIDO,3.5,0,0.0,0,0.0,136.0,113.0,66.0
134,CARROLAC BRILL,RAL,8001,CARROLAC BRILL RAL 8001,CARROLAC TRANSPARENTE,796.0,CARROLAC BLANCO,50.0,PT244 NEGRO COLORES,7.0,PT8003 NARANJA,48.0,PT831 AMARILLO,99.0,0,0.0,0,0.0,156.0,107.0,48.0
135,CARROLAC BRILL,RAL,8003,CARROLAC BRILL RAL 8003,CARROLAC TRANSPARENTE,805.8,CARROLAC BLANCO,24.2,PT244 NEGRO COLORES,8.7,PT831 AMARILLO,129.5,PT908 ROJO OXIDO,31.8,0,0.0,0,0.0,128.0,84.0,47.0
136,CARROLAC BRILL,RAL,8004,CARROLAC BRILL RAL 8004,CARROLAC TRANSPARENTE,793.6,CARROLAC BLANCO,76.10000000000001,PT244 NEGRO COLORES,4.5,PT804 AMARILLO OXIDO,72.69999999999999,PT908 ROJO OXIDO,50.7,PT972 ROJO,2.4,0,0.0,143.0,78.0,53.0
137,CARROLAC BRILL,RAL,8007,CARROLAC BRILL RAL 8007,CARROLAC TRANSPARENTE,883.0,PT244 NEGRO COLORES,10.0,PT804 AMARILLO OXIDO,79.0,PT908 ROJO OXIDO,28.0,0,0.0,0,0.0,0,0.0,111.0,74.0,47.0
138,CARROLAC BRILL,RAL,8008,CARROLAC BRILL RAL 8008,CARROLAC TRANSPARENTE,845.3,CARROLAC BLANCO,4.9,PT244 NEGRO COLORES,16.200000000000003,PT804 AMARILLO OXIDO,110.7,PT908 ROJO OXIDO,22.9,0,0.0,0,0.0,111.0,79.0,40.0
139,CARROLAC BRILL,RAL,8011,CARROLAC BRILL RAL 8011,CARROLAC TRANSPARENTE,896.0,PT244 NEGRO COLORES,21.0,PT804 AMARILLO OXIDO,51.0,PT908 ROJO OXIDO,32.0,0,0.0,0,0.0,0,0.0,90.0,58.0,41.0
140,CARROLAC BRILL,RAL,8012,CARROLAC BRILL RAL 8012,CARROLAC TRANSPARENTE,814.0,CARROLAC BLANCO,17.0,PT244 NEGRO COLORES,26.0,PT908 ROJO OXIDO,143.0,0,0.0,0,0.0,0,0.0,103.0,56.0,49.0
141,CARROLAC BRILL,RAL,8014,CARROLAC BRILL RAL 8014,CARROLAC TRANSPARENTE,846.5000000000001,CARROLAC BLANCO,6.8999999999999995,PT244 NEGRO COLORES,35.4,PT831 AMARILLO,78.3,PT908 ROJO OXIDO,32.9,0,0.0,0,0.0,73.0,57.0,45.0
142,CARROLAC BRILL,RAL,8016,CARROLAC BRILL RAL 8016,CARROLAC TRANSPARENTE,835.6999999999999,CARROLAC BLANCO,8.4,PT244 NEGRO COLORES,48.6,PT831 AMARILLO,33.199999999999996,PT908 ROJO OXIDO,74.1,0,0.0,0,0.0,76.0,47.0,38.0
143,CARROLAC BRILL,RAL,8017,CARROLAC BRILL RAL 8017,CARROLAC TRANSPARENTE,845.0,CARROLAC BLANCO,5.0,PT244 NEGRO COLORES,79.2,PT804 AMARILLO OXIDO,11.0,PT908 ROJO OXIDO,59.800000000000004,0,0.0,0,0.0,68.0,50.0,45.0
144,CARROLAC BRILL,RAL,8019,CARROLAC BRILL RAL 8019,CARROLAC TRANSPARENTE,804.7,CARROLAC BLANCO,43.9,PT244 NEGRO COLORES,102.0,PT804 AMARILLO OXIDO,24.900000000000002,PT908 ROJO OXIDO,24.5,0,0.0,0,0.0,63.0,58.0,58.0
145,CARROLAC BRILL,RAL,8022,CARROLAC BRILL RAL 8022,CARROLAC TRANSPARENTE,853.5,PT244 NEGRO COLORES,116.30000000000001,PT8003 NARANJA,30.0,PT831 AMARILLO,0.2,0,0.0,0,0.0,0,0.0,33.0,31.0,32.0
146,CARROLAC BRILL,RAL,8023,CARROLAC BRILL RAL 8023,CARROLAC TRANSPARENTE,780.3,CARROLAC BLANCO,71.0,PT244 NEGRO COLORES,1.5,PT831 AMARILLO,100.0,PT908 ROJO OXIDO,47.199999999999996,0,0.0,0,0.0,166.0,94.0,47.0
147,CARROLAC BRILL,RAL,8024,CARROLAC BRILL RAL 8024,CARROLAC TRANSPARENTE,731.9999999999999,CARROLAC BLANCO,117.69999999999999,PT244 NEGRO COLORES,20.7,PT831 AMARILLO,67.6,PT908 ROJO OXIDO,62.0,0,0.0,0,0.0,121.0,85.0,60.0
148,CARROLAC BRILL,RAL,8025,CARROLAC BRILL RAL 8025,CARROLAC TRANSPARENTE,829.1999999999999,CARROLAC BLANCO,88.2,PT244 NEGRO COLORES,18.2,PT831 AMARILLO,8.0,PT804 AMARILLO OXIDO,33.0,PT908 ROJO OXIDO,23.4,0,0.0,117.0,92.0,73.0
149,CARROLAC BRILL,RAL,8028,CARROLAC BRILL RAL 8028,CARROLAC TRANSPARENTE,850.6999999999999,CARROLAC BLANCO,11.200000000000001,PT244 NEGRO COLORES,33.0,PT831 AMARILLO,49.3,PT700 VERDE,0.2,PT804 AMARILLO OXIDO,17.0,PT908 ROJO OXIDO,38.6,78.0,59.0,49.0
150,CARROLAC BRILL,RAL,9001,CARROLAC BRILL RAL 9001,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,995.1999999999999,PT244 NEGRO COLORES,0.4,PT831 AMARILLO,3.2,PT908 ROJO OXIDO,1.2,0,0.0,0,0.0,253.0,244.0,227.0
151,CARROLAC BRILL,RAL,9002,CARROLAC BRILL RAL 9002,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,992.45,P7080 AZUL,0.15,PT244 NEGRO COLORES,1.7999999999999998,PT804 AMARILLO OXIDO,5.6000000000000005,0,0.0,0,0.0,231.0,235.0,218.0
152,CARROLAC BRILL,RAL,9003,CARROLAC BRILL RAL 9003,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,999.3000000000001,PT244 NEGRO COLORES,0.35000000000000003,PT804 AMARILLO OXIDO,0.35000000000000003,0,0.0,0,0.0,0,0.0,244.0,244.0,244.0
153,CARROLAC BRILL,RAL,9004,CARROLAC BRILL RAL 9004,CARROLAC TRANSPARENTE,858.1,CARROLAC BLANCO,12.0,PT244 NEGRO COLORES,120.0,PT804 AMARILLO OXIDO,3.4000000000000004,PT908 ROJO OXIDO,6.5,0,0.0,0,0.0,40.0,40.0,40.0
154,CARROLAC BRILL,RAL,9010,CARROLAC BRILL RAL 9010,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,998.5,PT244 NEGRO COLORES,0.2,PT8003 NARANJA,0.3,PT831 AMARILLO,1.0,0,0.0,0,0.0,255.0,255.0,255.0
155,CARROLAC BRILL,RAL,9011,CARROLAC BRILL RAL 9011,CARROLAC TRANSPARENTE,860.0,PT244 NEGRO COLORES,140.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.0,28.0,28.0
156,CARROLAC BRILL,RAL,9016,CARROLAC BRILL RAL 9016,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,999.4,PT244 NEGRO COLORES,0.2,PT804 AMARILLO OXIDO,0.4,0,0.0,0,0.0,0,0.0,246.0,246.0,246.0
157,CARROLAC BRILL,RAL,9017,CARROLAC BRILL RAL 9017,CARROLAC TRANSPARENTE,874.0,PT206 NEGRO PROFUNDO,120.0,PT908 ROJO OXIDO,6.0,0,0.0,0,0.0,0,0.0,0,0.0,30.0,30.0,30.0
158,CARROLAC BRILL,RAL,9018,CARROLAC BRILL RAL 9018,CARROLAC TRANSPARENTE,0.0,CARROLAC BLANCO,989.3000000000001,PT244 NEGRO COLORES,4.8,PT700 VERDE,0.2,PT804 AMARILLO OXIDO,5.699999999999999,0,0.0,0,0.0,215.0,215.0,215.0
159,CARROLAC MAT,NCS,S 5030 Y50R,CARROLAC MAT NCS S 5030 Y50R,CARROLAC TRANSPARENTE MAT,250.29999999999995,CARROLAC BLANCO MATE,619.1,PT831 AMARILLO,88.1,PT908 ROJO OXIDO,36.8,PT244 NEGRO COLORES,5.7,0,0.0,0,0.0,,,
160,CARROLAC MAT,RAL,1000,CARROLAC MAT RAL 1000,CARROLAC TRANSPARENTE MAT,0.0,CARROLAC BLANCO MATE,892.858,P7080 AZUL,1.607,PT831 AMARILLO,21.964,PT804 AMARILLO OXIDO,83.571, ,0.0, ,0.0,204.0,197.0,143.0
161,CARROLAC MAT,RAL,1001,CARROLAC MAT RAL 1001,CARROLAC TRANSPARENTE MAT,0.0,CARROLAC BLANCO MATE,927.005,PT244 NEGRO COLORES,2.576,PT804 AMARILLO OXIDO,68.701,PT908 ROJO OXIDO,1.718,0,0.0,0,0.0,209.0,188.0,138.0
162,CARROLAC MAT,RAL,1006,CARROLAC MAT RAL 1006,CARROLAC TRANSPARENTE MAT,615.817,CARROLAC BLANCO MATE,233.883,PT244 NEGRO COLORES,0.8,PT8003 NARANJA,5.0,PT874 AMARILLO PERMAN.,144.5,0,0.0,0,0.0,225.0,161.0,0.0
163,CARROLAC MAT,RAL,1007,CARROLAC MAT RAL 1007,CARROLAC TRANSPARENTE MAT,616.0640000000001,CARROLAC BLANCO MATE,227.436,PT244 NEGRO COLORES,0.3,PT874 AMARILLO PERMAN.,152.7,PT908 ROJO OXIDO,3.5,0,0.0,0,0.0,231.0,156.0,0.0
164,CARROLAC MAT,RAL,1011,CARROLAC MAT RAL 1011,CARROLAC TRANSPARENTE MAT,622.7239999999999,CARROLAC BLANCO MATE,248.276,PT244 NEGRO COLORES,3.5,PT804 AMARILLO OXIDO,120.1,PT908 ROJO OXIDO,5.4,0,0.0,0,0.0,175.0,138.0,84.0
165,CARROLAC MAT,RAL,1012,CARROLAC MAT RAL 1012,CARROLAC TRANSPARENTE MAT,689.09,CARROLAC BLANCO MATE,182.91,PT244 NEGRO COLORES,0.3,PT831 AMARILLO,110.5,PT804 AMARILLO OXIDO,17.2,0,0.0,0,0.0,217.0,192.0,34.0
166,CARROLAC MAT,RAL,1013,CARROLAC MAT RAL 1013,CARROLAC TRANSPARENTE MAT,0.00999999999998602,CARROLAC BLANCO MATE,994.11,P7080 AZUL,0.33,PT8003 NARANJA,2.74,PT831 AMARILLO,2.81,0,0.0,0,0.0,233.0,229.0,206.0
167,CARROLAC MAT,RAL,1014,CARROLAC MAT RAL 1014,CARROLAC TRANSPARENTE MAT,0.0,CARROLAC BLANCO MATE,956.4,PT244 NEGRO COLORES,0.586,PT700 VERDE,0.49,PT804 AMARILLO OXIDO,42.53,0,0.0,0,0.0,223.0,206.0,161.0
168,CARROLAC MAT,RAL,1015,CARROLAC MAT RAL 1015,CARROLAC TRANSPARENTE MAT,0.0,CARROLAC BLANCO MATE,987.56,PT244 NEGRO COLORES,0.577,PT831 AMARILLO,1.66,PT804 AMARILLO OXIDO,9.96,PT908 ROJO OXIDO,0.25,0,0.0,234.0,222.0,189.0
169,CARROLAC MAT,RAL,1016,CARROLAC MAT RAL 1016,CARROLAC TRANSPARENTE MAT,390.1890000000001,CARROLAC BLANCO MATE,377.81,PT244 NEGRO COLORES,0.001,PT8005 AMARILLO SIC,232.0,0,0.0,0,0.0,0,0.0,234.0,240.0,68.0
170,CARROLAC MAT,RAL,1017,CARROLAC MAT RAL 1017,CARROLAC TRANSPARENTE MAT,14.570000000000022,CARROLAC BLANCO MATE,847.53,PT8003 NARANJA,12.4,PT874 AMARILLO PERMAN.,83.0,PT804 AMARILLO OXIDO,42.5,0,0.0,0,0.0,244.0,183.0,82.0
171,CARROLAC MAT,RAL,1018,CARROLAC MAT RAL 1018,CARROLAC TRANSPARENTE MAT,289.86999999999995,CARROLAC BLANCO MATE,434.93,PT8003 NARANJA,4.5,PT8005 AMARILLO SIC,270.7,0,0.0,0,0.0,0,0.0,243.0,224.0,59.0
172,CARROLAC MAT,RAL,1019,CARROLAC MAT RAL 1019,CARROLAC TRANSPARENTE MAT,0.0010000000000562892,CARROLAC BLANCO MATE,904.81,PT244 NEGRO COLORES,15.259,PT804 AMARILLO OXIDO,69.55,PT908 ROJO OXIDO,10.38,0,0.0,0,0.0,164.0,149.0,125.0
173,CARROLAC MAT,RAL,1020,CARROLAC MAT RAL 1020,CARROLAC TRANSPARENTE MAT,122.67999999999998,CARROLAC BLANCO MATE,757.72,PT244 NEGRO COLORES,10.2,PT700 VERDE,3.0,PT804 AMARILLO OXIDO,106.4,0,0.0,0,0.0,154.0,148.0,100.0
174,CARROLAC MAT,RAL,1021,CARROLAC MAT RAL 1021,CARROLAC TRANSPARENTE MAT,699.1999999999999,PT244 NEGRO COLORES,0.4,PT8005 AMARILLO SIC,254.3,PT874 AMARILLO PERMAN.,45.9,PT908 ROJO OXIDO,0.2,0,0.0,0,0.0,246.0,182.0,0.0
175,CARROLAC MAT,RAL,1023,CARROLAC MAT RAL 1023,CARROLAC TRANSPARENTE MAT,799.102,CARROLAC BLANCO MATE,3.898,PT8003 NARANJA,2.8,PT8005 AMARILLO SIC,190.0,PT874 AMARILLO PERMAN.,4.2,0,0.0,0,0.0,247.0,181.0,0.0
176,CARROLAC MAT,RAL,1024,CARROLAC MAT RAL 1024,CARROLAC TRANSPARENTE MAT,766.96,CARROLAC BLANCO MATE,113.04,PT244 NEGRO COLORES,3.0,PT8005 AMARILLO SIC,30.0,PT804 AMARILLO OXIDO,87.0,0,0.0,0,0.0,184.0,156.0,80.0
177,CARROLAC MAT,RAL,1027,CARROLAC MAT RAL 1027,CARROLAC TRANSPARENTE MAT,772.5,CARROLAC BLANCO MATE,107.5,P7080 AZUL,2.0,PT8003 NARANJA,3.0,PT874 AMARILLO PERMAN.,99.0,PT804 AMARILLO OXIDO,16.0,0,0.0,163.0,140.0,21.0
178,CARROLAC MAT,RAL,1028,CARROLAC MAT RAL 1028,CARROLAC TRANSPARENTE MAT,621.11,CARROLAC BLANCO MATE,221.89,PT8003 NARANJA,6.0,PT874 AMARILLO PERMAN.,151.0,0,0.0,0,0.0,0,0.0,,,
179,CARROLAC MAT,RAL,1032,CARROLAC MAT RAL 1032,CARROLAC TRANSPARENTE MAT,630.9100000000001,CARROLAC BLANCO MATE,113.79,PT244 NEGRO COLORES,0.8,PT8005 AMARILLO SIC,217.5,PT874 AMARILLO PERMAN.,34.5,PT908 ROJO OXIDO,2.5,0,0.0,221.0,178.0,15.0
180,CARROLAC MAT,RAL,1034,CARROLAC MAT RAL 1034,CARROLAC TRANSPARENTE MAT,187.57,CARROLAC BLANCO MATE,656.03,PT244 NEGRO COLORES,0.66,PT8003 NARANJA,36.44,PT831 AMARILLO,119.3,0,0.0,0,0.0,237.0,171.0,86.0
181,CARROLAC MAT,RAL,1037,CARROLAC MAT RAL 1037,CARROLAC TRANSPARENTE MAT,382.9200000000001,CARROLAC BLANCO MATE,449.78,PT244 NEGRO COLORES,0.3,PT8005 AMARILLO SIC,24.0,PT874 AMARILLO PERMAN.,140.0,PT908 ROJO OXIDO,3.0,0,0.0,238.0,162.0,5.0
182,CARROLAC MAT,RAL,2000,CARROLAC MAT RAL 2000,CARROLAC TRANSPARENTE MAT,825.9099999999999,CARROLAC BLANCO MATE,21.89,PT8003 NARANJA,17.6,PT831 AMARILLO,117.2,PT804 AMARILLO OXIDO,15.2,PT908 ROJO OXIDO,2.2,0,0.0,221.0,121.0,7.0
